rank	word	frequency
1062	Gegenteil	82
1063	Gesetz	82
1064	Kontext	82
1065	Paul	82
1066	Planung	82
1067	Reise	82
1068	Systeme	82
1069	Wind	82
1070	a.	82
1071	darunter	82
1072	eingesetzt	82
1073	erfolgt	82
1074	größten	82
1075	modernen	82
1076	schneller	82
1077	teilweise	82
1078	trat	82
1079	Ausdruck	81
1080	Eigenschaften	81
1081	Jeder	81
1082	Lehrer	81
1083	Leistungen	81
1084	Realität	81
1085	Regeln	81
1086	Schmerz	81
1087	Trump	81
1088	bekommt	81
1089	bestehen	81
1090	draußen	81
1091	folgt	81
1092	gefragt	81
1093	schaffen	81
1094	Auswirkungen	80
1095	Einen	80
1096	Fehler	80
1097	Hitler	80
1098	Markt	80
1099	Zwar	80
1100	ergibt	80
1101	erwartet	80
1102	europäischen	80
1103	geführt	80
1104	gegangen	80
1105	jene	80
1106	standen	80
1107	vermutlich	80
1108	zieht	80
1109	April	79
1110	Band	79
1111	Bäume	79
1112	Ganz	79
1113	Junge	79
1114	Karl	79
1115	Küche	79
1116	Perspektive	79
1117	Politiker	79
1118	Verständnis	79
1119	außerhalb	79
1120	daraus	79
1121	egal	79
1122	hängt	79
1123	meinte	79
1124	nennen	79
1125	notwendig	79
1126	offen	79
1127	sieben	79
1128	Arm	78
1129	Druck	78
1130	Kampf	78
1131	Keine	78
1132	Kontakt	78
1133	Menge	78
1134	Polizei	78
1135	Staaten	78
1136	Strategie	78
1137	beste	78
1138	entscheiden	78
1139	gingen	78
1140	kannte	78
1141	tat	78
1142	welcher	78
1143	wenigstens	78
1144	wirken	78
1145	’s	78
1146	Ansatz	77
1147	Erkenntnisse	77
1148	Länder	77
1149	Meer	77
1150	Mehr	77
1151	November	77
1152	Wesen	77
1153	Ziele	77
1154	acht	77
1155	ernst	77
1156	geboren	77
1157	gesamten	77
1158	gezeigt	77
1159	nickte	77
1160	näher	77
1161	regelmäßig	77
1162	voll	77
1163	vorher	77
1164	ändern	77
1165	Anwendung	76
1166	E	76
1167	Finger	76
1168	Hälfte	76
1169	Karriere	76
1170	Linie	76
1171	Obwohl	76
1172	Oktober	76
1173	Strukturen	76
1174	Union	76
1175	Winter	76
1176	gesetzt	76
1177	größte	76
1178	keiner	76
1179	neues	76
1180	versuchen	76
1181	Beruf	75
1182	Literatur	75
1183	Präsident	75
1184	Schreiben	75
1185	Unterschied	75
1186	War	75
1187	Zeichen	75
1188	anhand	75
1189	bestimmten	75
1190	dargestellt	75
1191	entfernt	75
1192	funktioniert	75
1193	für	75
1194	gewählt	75
1195	hieß	75
1196	leisten	75
1197	tragen	75
1198	wann	75
1199	Aufsichtsrat	74
1200	Brief	74
1201	Dafür	74
1202	Grundlage	74
1203	Gründen	74
1204	Herausforderungen	74
1205	Identität	74
1206	Konzept	74
1207	Paris	74
1208	Umwelt	74
1209	Wirklichkeit	74
1210	Wirkung	74
1211	eins	74
1212	erklärte	74
1213	getroffen	74
1214	glücklich	74
1215	rechts	74
1216	sitzen	74
1217	verlieren	74
1218	verändert	74
1219	Anforderungen	73
1220	Angela	73
1221	Dollar	73
1222	Juni	73
1223	Kunden	73
1224	September	73
1225	Text	73
1226	Umgang	73
1227	Vorstellung	73
1228	Werk	73
1229	diskutiert	73
1230	entsprechend	73
1231	erwarten	73
