rank	word	frequency
117	uden	889
118	flere	869
119	lidt	867
120	under	866
121	gik	863
122	nye	862
123	alt	860
124	tid	856
125	andet	855
126	nogle	849
127	samme	822
128	fik	817
129	får	813
130	både	807
131	gøre	801
132	Hvis	800
133	store	799
134	gør	794
135	anden	786
136	siden	774
137	igen	771
138	blevet	766
139	går	747
140	tilbage	744
141	Du	743
142	jo	742
143	nok	742
144	før	732
145	Så	727
146	mens	725
147	For	709
148	komme	704
149	danske	698
150	frem	695
151	sit	682
152	derfor	681
153	gennem	670
154	må	670
155	del	669
156	dog	669
157	altid	668
158	lille	661
159	måde	658
160	ser	643
161	gå	642
162	forskellige	620
163	stadig	618
164	inden	612
165	tage	612
166	aldrig	610
167	sine	604
168	mennesker	591
169	børn	581
170	arbejde	579
171	ingen	576
172	dette	570
173	liv	564
174	På	561
175	tre	558
176	stor	555
177	verden	554
178	Hvad	552
179	forhold	541
180	endnu	539
181	står	530
182	Når	526
183	unge	525
184	sige	523
185	disse	521
186	omkring	520
187	blandt	519
188	god	517
189	sådan	517
190	hos	513
191	giver	511
192	nogen	509
193	hver	505
194	Da	503
195	tog	502
196	sidste	498
197	mor	497
198	hen	488
199	set	483
200	langt	481
201	mindre	470
202	længere	469
203	give	457
204	mine	455
205	mest	454
206	brug	447
207	finde	445
208	måske	442
209	stod	442
210	Et	440
211	&	438
212	tager	438
213	hinanden	436
214	mit	436
215	ofte	436
216	større	433
217	rundt	431
218	dine	424
219	gerne	424
220	gjorde	419
221	bedre	417
222	tale	413
223	gode	412
224	hjem	412
225	dansk	410
226	far	410
227	tidligere	408
228	stedet	407
229	ny	406
230	samt	406
231	fået	404
232	hvilket	403
233	allerede	398
234	egen	398
235	par	396
236	side	396
237	ad	395
238	Her	393
239	grund	390
240	gange	384
241	mand	380
242	folk	379
243	ting	379
244	Som	378
245	måtte	378
246	sted	378
247	først	374
248	række	371
249	væk	371
250	Med	369
251	holde	369
252	ret	368
253	altså	365
254	tiden	364
255	begyndte	357
256	grad	354
257	bruge	352
258	ord	352
259	dit	349
260	hurtigt	348
261	senere	348
262	muligt	344
263	Derfor	343
264	eksempel	338
265	bag	337
266	videre	337
267	næsten	334
268	ligger	330
269	vej	329
270	haft	328
271	Hans	327
272	Man	327
273	form	325
274	politiske	325
275	bedste	322
276	mulighed	318
277	samtidig	316
278	netop	315
279	eneste	314
280	viser	312
281	skabe	310
282	fx	306
283	stort	306
284	Nu	305
285	vidste	304
286	sociale	303
287	gjort	302
288	tror	301
289	således	300
290	gamle	299
291	igennem	299
292	spørgsmål	299
293	findes	296
294	plads	296
295	små	294
296	procent	293
297	kilder	291
298	sad	291
299	ene	287
300	fokus	287
301	betyder	286
302	mener	283
303	én	283
304	gav	281
305	ligesom	280
306	dermed	278
307	fire	278
308	høj	278
309	ønsker	278
310	taget	277
311	At	276
312	heller	276
313	hvert	276
314	blot	275
315	længe	275
316	Efter	272
317	svært	271
318	bør	269
319	faktisk	269
320	klar	269
321	synes	269
322	fortæller	268
323	hovedet	268
324	Er	265
325	viden	263
326	kort	262
327	stille	262
328	fleste	261
329	satte	261
330	lang	260
331	livet	260
332	udvikling	260
333	forbindelse	259
334	handler	259
335	hvorfor	259
336	tæt	258
337	Hvordan	254
338	penge	254
339	vigtigt	254
340	hvem	252
341	dage	250
342	rigtig	250
343	f.eks.	249
344	lande	249
345	lave	248
346	højere	247
347	spurgte	247
348	særligt	247
349	fast	246
350	foran	245
351	mindst	245
352	næste	245
353	sikre	245
354	stå	245
355	holdt	244
356	lå	244
357	fem	243
358	ude	243
359	kvinder	242
360	begge	241
361	øjne	241
362	kommet	240
363	København	239
364	seneste	239
365	tænkte	238
366	hjælp	237
367	selvom	237
368	imod	236
369	sidder	236
370	Hvor	235
371	Min	234
372	fandt	234
373	forældre	234
374	alligevel	233
375	finder	233
376	Dette	231
377	USA	231
378	enkelte	231
379	fald	228
380	gået	228
381	nyt	228
382	sætter	227
383	vejen	226
384	bruger	224
385	ifølge	224
386	nemlig	224
387	Ja	223
388	alene	223
389	gælder	223
390	bl.a.	222
391	sker	222
392	Denne	221
393	Gud	219
394	ellers	219
395	al.	218
396	lade	218
397	læse	218
398	sætte	218
399	følge	216
400	Ved	215
401	slags	215
402	artiklen	214
403	inde	214
404	sagt	214
405	udtryk	214
406	politisk	213
407	Sådan	212
408	døren	212
409	særlig	212
410	Ikke	211
411	praksis	211
412	ganske	210
413	især	210
414	egne	209
415	tidspunkt	209
416	rolle	208
417	digitale	206
418	nødt	206
419	Rusland	205
420	forstå	205
421	selvfølgelig	204
422	lange	202
423	virkelig	202
424	Til	201
425	arbejdet	200
426	timer	200
427	indtil	199
428	Ukraine	198
429	dele	197
430	hjælpe	197
431	hånd	197
432	holder	195
433	høre	195
434	kræver	195
435	mål	195
436	partier	195
437	Danmarks	194
438	sat	194
439	slet	194
440	valg	194
441	blik	193
442	jorden	193
443	betydning	192
444	Europa	191
445	død	191
446	kvinde	191
447	mærke	191
448	vist	191
449	sikkert	190
450	begynder	189
451	engang	189
452	historie	189
453	fælles	188
454	lyst	188
455	regeringen	188
456	tænke	188
457	løbet	187
458	Dansk	186
459	klart	186
460	landet	186
461	steder	186
462	taler	186
463	barn	185
464	bruges	185
465	givet	185
466	samarbejde	185
467	vide	185
468	via	184
469	skriver	183
470	største	182
471	Har	181
472	behov	181
473	vand	181
474	øjnene	181
475	lyder	180
476	mænd	180
477	trods	179
478	venner	179
479	højt	178
